Date,Shift,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,cloud_cover,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI_Class,pm2_5_lag_1,pm2_5_lag_2,pm2_5_lag_3,pm2_5_lag_6,temperature_2m_lag_1,temperature_2m_lag_2,temperature_2m_lag_3,temperature_2m_lag_6,AQI_Class_lag_1,AQI_Class_lag_2,AQI_Class_lag_3,AQI_Class_lag_6
2019-05-30,Morning,29.066666666666666,78.5,2.033333333333333,140.16666666666666,1008.2333333333332,0.016666666666666666,88.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.95,25.991666666666664,28.766666666666666,28.516666666666666,1.0,1.0,1.0,1.0
2019-05-30,Night,26.175,93.75,3.7833333333333337,150.25,1007.8083333333334,0.125,97.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.066666666666666,30.95,25.991666666666664,26.224999999999998,1.0,1.0,1.0,1.0
2019-05-31,Afternoon,31.849999999999998,64.16666666666667,9.5,136.33333333333334,1005.3333333333334,0.13333333333333333,84.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.175,29.066666666666666,30.95,30.3,1.0,1.0,1.0,1.0
2019-05-31,Morning,29.233333333333334,79.16666666666667,7.683333333333333,102.66666666666667,1007.9333333333334,0.016666666666666666,91.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,31.849999999999998,26.175,29.066666666666666,28.766666666666666,1.0,1.0,1.0,1.0
2019-05-31,Night,27.333333333333332,90.5,7.2250000000000005,108.25,1007.3333333333334,0.0,82.75,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.233333333333334,31.849999999999998,26.175,25.991666666666664,1.0,1.0,1.0,1.0
2019-06-01,Afternoon,30.916666666666668,71.83333333333333,7.599999999999999,131.16666666666666,1005.8333333333334,0.16666666666666666,40.333333333333336,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.333333333333332,29.233333333333334,31.849999999999998,30.95,1.0,1.0,1.0,1.0
2019-06-01,Morning,29.05,81.33333333333333,6.266666666666667,87.0,1008.0166666666668,0.11666666666666665,29.833333333333332,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.916666666666668,27.333333333333332,29.233333333333334,29.066666666666666,1.0,1.0,1.0,1.0
2019-06-01,Night,27.383333333333336,90.41666666666667,6.625,110.91666666666667,1007.4083333333333,0.0,25.916666666666668,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.05,30.916666666666668,27.333333333333332,26.175,1.0,1.0,1.0,1.0
2019-06-02,Afternoon,30.916666666666668,72.0,6.3,158.16666666666666,1006.2333333333332,0.5666666666666667,97.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.383333333333336,29.05,30.916666666666668,31.849999999999998,1.0,1.0,1.0,1.0
2019-06-02,Morning,28.866666666666664,82.83333333333333,2.0833333333333335,215.83333333333334,1008.5666666666666,0.016666666666666666,86.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.916666666666668,27.383333333333336,29.05,29.233333333333334,1.0,1.0,1.0,1.0
2019-06-02,Night,26.891666666666666,92.66666666666667,5.1499999999999995,163.91666666666666,1007.7166666666667,0.03333333333333333,88.91666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.866666666666664,30.916666666666668,27.383333333333336,27.333333333333332,1.0,1.0,1.0,1.0
2019-06-03,Afternoon,29.683333333333334,76.0,8.833333333333334,184.0,1006.2666666666668,0.19999999999999998,96.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.891666666666666,28.866666666666664,30.916666666666668,30.916666666666668,1.0,1.0,1.0,1.0
2019-06-03,Morning,28.8,84.33333333333333,5.816666666666666,75.16666666666667,1008.0166666666668,0.09999999999999999,91.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.683333333333334,26.891666666666666,28.866666666666664,29.05,1.0,1.0,1.0,1.0
2019-06-03,Night,27.083333333333332,92.83333333333333,3.9,111.66666666666667,1007.9499999999999,0.05833333333333333,98.91666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.8,29.683333333333334,26.891666666666666,27.383333333333336,1.0,1.0,1.0,1.0
2019-06-04,Afternoon,28.666666666666668,81.66666666666667,6.6499999999999995,126.83333333333333,1006.6833333333334,2.433333333333333,99.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.083333333333332,28.8,29.683333333333334,30.916666666666668,1.0,1.0,1.0,1.0
2019-06-04,Morning,28.71666666666667,84.16666666666667,2.65,171.33333333333334,1008.1166666666667,0.13333333333333333,97.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.666666666666668,27.083333333333332,28.8,28.866666666666664,1.0,1.0,1.0,1.0
2019-06-04,Night,26.633333333333336,94.08333333333333,4.675,182.58333333333334,1007.7583333333333,0.024999999999999998,98.75,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.71666666666667,28.666666666666668,27.083333333333332,26.891666666666666,1.0,1.0,1.0,1.0
2019-06-05,Afternoon,29.21666666666667,80.0,13.833333333333334,140.83333333333334,1006.35,0.6666666666666666,96.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.633333333333336,28.71666666666667,28.666666666666668,29.683333333333334,1.0,1.0,1.0,1.0
2019-06-05,Morning,28.683333333333334,82.66666666666667,8.316666666666666,90.5,1007.7833333333333,0.03333333333333333,94.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.21666666666667,26.633333333333336,28.71666666666667,28.8,1.0,1.0,1.0,1.0
2019-06-05,Night,26.25,94.25,7.291666666666667,120.66666666666667,1007.1333333333333,0.0,97.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.683333333333334,29.21666666666667,26.633333333333336,27.083333333333332,1.0,1.0,1.0,1.0
2019-06-06,Afternoon,28.883333333333336,81.83333333333333,13.350000000000001,133.16666666666666,1007.5500000000001,1.0333333333333332,93.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.25,28.683333333333334,29.21666666666667,28.666666666666668,1.0,1.0,1.0,1.0
2019-06-06,Morning,27.75,85.66666666666667,9.700000000000001,118.16666666666667,1009.0166666666668,0.11666666666666665,86.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.883333333333336,26.25,28.683333333333334,28.71666666666667,1.0,1.0,1.0,1.0
2019-06-06,Night,25.675,92.41666666666667,6.925,135.5,1008.5666666666666,0.75,97.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.75,28.883333333333336,26.25,26.633333333333336,1.0,1.0,1.0,1.0
2019-06-07,Afternoon,29.116666666666664,78.83333333333333,12.700000000000001,163.5,1008.4666666666667,0.5666666666666668,99.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,25.675,27.75,28.883333333333336,29.21666666666667,1.0,1.0,1.0,1.0
2019-06-07,Morning,27.416666666666668,86.0,10.783333333333333,130.5,1010.1166666666667,0.3,97.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.116666666666664,25.675,27.75,28.683333333333334,1.0,1.0,1.0,1.0
2019-06-07,Night,26.025000000000002,93.75,5.358333333333333,134.25,1009.125,0.05000000000000001,97.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.416666666666668,29.116666666666664,25.675,26.25,1.0,1.0,1.0,1.0
2019-06-08,Afternoon,29.45,77.5,12.799999999999999,201.66666666666666,1007.6333333333333,0.7333333333333334,85.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.025000000000002,27.416666666666668,29.116666666666664,28.883333333333336,1.0,1.0,1.0,1.0
2019-06-08,Morning,28.21666666666667,82.0,5.433333333333333,179.66666666666666,1009.5666666666666,0.09999999999999999,38.166666666666664,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.45,26.025000000000002,27.416666666666668,27.75,1.0,1.0,1.0,1.0
2019-06-08,Night,25.558333333333334,95.66666666666667,4.8500000000000005,195.5,1008.7583333333333,0.024999999999999998,83.25,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.21666666666667,29.45,26.025000000000002,25.675,1.0,1.0,1.0,1.0
2019-06-09,Afternoon,28.583333333333332,80.33333333333333,11.299999999999999,216.16666666666666,1007.1166666666667,0.7833333333333333,99.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,25.558333333333334,28.21666666666667,29.45,29.116666666666664,1.0,1.0,1.0,1.0
2019-06-09,Morning,27.7,86.0,7.416666666666667,237.66666666666666,1009.0833333333334,0.13333333333333333,95.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.583333333333332,25.558333333333334,28.21666666666667,27.416666666666668,1.0,1.0,1.0,1.0
2019-06-09,Night,25.791666666666668,94.75,6.658333333333334,231.58333333333334,1007.8249999999999,0.0,96.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.7,28.583333333333332,25.558333333333334,26.025000000000002,1.0,1.0,1.0,1.0
2019-06-10,Afternoon,31.483333333333334,65.16666666666667,15.516666666666667,265.0,1004.8833333333333,0.016666666666666666,99.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,25.791666666666668,27.7,28.583333333333332,29.45,1.0,1.0,1.0,1.0
2019-06-10,Morning,27.483333333333334,83.0,12.200000000000001,241.0,1008.3000000000001,0.0,99.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,31.483333333333334,25.791666666666668,27.7,28.21666666666667,1.0,1.0,1.0,1.0
2019-06-10,Night,26.825,88.41666666666667,8.933333333333334,231.16666666666666,1006.9083333333333,0.0,99.41666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.483333333333334,31.483333333333334,25.791666666666668,25.558333333333334,1.0,1.0,1.0,1.0
2019-06-11,Afternoon,31.21666666666667,68.0,15.916666666666666,270.3333333333333,1005.7333333333332,0.08333333333333333,96.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.825,27.483333333333334,31.483333333333334,28.583333333333332,1.0,1.0,1.0,1.0
2019-06-11,Morning,27.95,83.33333333333333,14.166666666666666,256.3333333333333,1008.7833333333333,0.06666666666666667,96.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,31.21666666666667,26.825,27.483333333333334,27.7,1.0,1.0,1.0,1.0
2019-06-11,Night,27.2,85.16666666666667,9.25,234.33333333333334,1007.3166666666666,0.0,95.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.95,31.21666666666667,26.825,25.791666666666668,1.0,1.0,1.0,1.0
2019-06-12,Afternoon,30.183333333333334,77.83333333333333,8.416666666666666,243.33333333333334,1005.9,2.9499999999999997,83.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.2,27.95,31.21666666666667,31.483333333333334,1.0,1.0,1.0,1.0
2019-06-12,Morning,29.183333333333334,82.66666666666667,11.833333333333334,255.16666666666666,1008.15,0.06666666666666667,36.833333333333336,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.183333333333334,27.2,27.95,27.483333333333334,1.0,1.0,1.0,1.0
2019-06-12,Night,26.849999999999998,89.25,7.883333333333333,225.66666666666666,1007.1999999999999,0.05833333333333333,75.41666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.183333333333334,30.183333333333334,27.2,26.825,1.0,1.0,1.0,1.0
2019-06-13,Afternoon,30.05,76.83333333333333,11.6,233.0,1006.3000000000001,0.8666666666666666,96.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.849999999999998,29.183333333333334,30.183333333333334,31.21666666666667,1.0,1.0,1.0,1.0
2019-06-13,Morning,29.133333333333336,81.83333333333333,10.033333333333333,239.33333333333334,1008.4499999999999,0.15,78.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.05,26.849999999999998,29.183333333333334,27.95,1.0,1.0,1.0,1.0
2019-06-13,Night,26.71666666666667,92.16666666666667,6.866666666666667,217.58333333333334,1007.975,0.15833333333333333,76.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.133333333333336,30.05,26.849999999999998,27.2,1.0,1.0,1.0,1.0
2019-06-14,Afternoon,29.683333333333334,78.66666666666667,11.083333333333334,236.33333333333334,1006.3333333333334,0.75,86.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.71666666666667,29.133333333333336,30.05,30.183333333333334,1.0,1.0,1.0,1.0
2019-06-14,Morning,28.983333333333334,83.33333333333333,10.833333333333334,251.33333333333334,1008.5,0.11666666666666665,81.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.683333333333334,26.71666666666667,29.133333333333336,29.183333333333334,1.0,1.0,1.0,1.0
2019-06-14,Night,26.866666666666664,92.08333333333333,5.283333333333333,204.08333333333334,1007.6750000000001,0.2333333333333333,93.91666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.983333333333334,29.683333333333334,26.71666666666667,26.849999999999998,1.0,1.0,1.0,1.0
2019-06-15,Afternoon,29.916666666666668,77.66666666666667,16.8,254.0,1006.2666666666668,1.25,83.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.866666666666664,28.983333333333334,29.683333333333334,30.05,1.0,1.0,1.0,1.0
2019-06-15,Morning,29.28333333333333,83.33333333333333,10.15,244.66666666666666,1008.4666666666667,0.03333333333333333,70.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.916666666666668,26.866666666666664,28.983333333333334,29.133333333333336,1.0,1.0,1.0,1.0
2019-06-15,Night,26.858333333333334,91.83333333333333,7.458333333333333,221.16666666666666,1007.4166666666666,0.008333333333333333,81.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.28333333333333,29.916666666666668,26.866666666666664,26.71666666666667,1.0,1.0,1.0,1.0
2019-06-16,Afternoon,29.28333333333333,80.66666666666667,14.183333333333332,248.5,1006.4333333333334,1.25,100.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.858333333333334,29.28333333333333,29.916666666666668,29.683333333333334,1.0,1.0,1.0,1.0
2019-06-16,Morning,29.133333333333336,81.66666666666667,9.733333333333333,263.1666666666667,1008.0166666666668,0.05000000000000001,99.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.28333333333333,26.858333333333334,29.28333333333333,28.983333333333334,1.0,1.0,1.0,1.0
2019-06-16,Night,26.416666666666668,92.91666666666667,6.158333333333334,227.58333333333334,1007.65,0.05000000000000001,97.25,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.133333333333336,29.28333333333333,26.858333333333334,26.866666666666664,1.0,1.0,1.0,1.0
2019-06-17,Afternoon,27.599999999999998,87.5,12.183333333333332,256.0,1007.5833333333334,1.4833333333333334,99.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.416666666666668,29.133333333333336,29.28333333333333,29.916666666666668,1.0,1.0,1.0,1.0
2019-06-17,Morning,27.7,86.66666666666667,13.066666666666668,246.5,1008.6333333333333,0.9166666666666666,99.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.599999999999998,26.416666666666668,29.133333333333336,29.28333333333333,1.0,1.0,1.0,1.0
2019-06-17,Night,26.233333333333334,94.33333333333333,6.7749999999999995,221.58333333333334,1007.9250000000001,0.09999999999999999,99.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.7,27.599999999999998,26.416666666666668,26.858333333333334,1.0,1.0,1.0,1.0
2019-06-18,Afternoon,29.016666666666666,76.83333333333333,13.9,258.0,1006.9499999999999,0.2333333333333333,90.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.233333333333334,27.7,27.599999999999998,29.28333333333333,1.0,1.0,1.0,1.0
2019-06-18,Morning,26.616666666666664,89.0,6.616666666666667,247.5,1008.4666666666667,0.38333333333333336,90.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.016666666666666,26.233333333333334,27.7,29.133333333333336,1.0,1.0,1.0,1.0
2019-06-18,Night,26.025000000000002,92.83333333333333,7.7,235.58333333333334,1008.0583333333334,0.2833333333333333,88.91666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.616666666666664,29.016666666666666,26.233333333333334,26.416666666666668,1.0,1.0,1.0,1.0
2019-06-19,Afternoon,30.71666666666667,71.5,12.166666666666666,290.3333333333333,1005.7166666666667,0.16666666666666666,94.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.025000000000002,26.616666666666664,29.016666666666666,27.599999999999998,1.0,1.0,1.0,1.0
2019-06-19,Morning,28.183333333333334,81.16666666666667,9.983333333333334,286.0,1008.3166666666666,0.03333333333333333,88.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.71666666666667,26.025000000000002,26.616666666666664,27.7,1.0,1.0,1.0,1.0
2019-06-19,Night,26.391666666666666,91.75,7.691666666666666,255.58333333333334,1007.3083333333334,0.0,89.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.183333333333334,30.71666666666667,26.025000000000002,26.233333333333334,1.0,1.0,1.0,1.0
2019-06-20,Afternoon,31.166666666666668,71.83333333333333,6.3500000000000005,298.0,1005.8666666666667,2.433333333333333,95.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.391666666666666,28.183333333333334,30.71666666666667,29.016666666666666,1.0,1.0,1.0,1.0
2019-06-20,Morning,29.383333333333336,79.83333333333333,6.966666666666666,309.8333333333333,1007.85,0.0,64.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,31.166666666666668,26.391666666666666,28.183333333333334,26.616666666666664,1.0,1.0,1.0,1.0
2019-06-20,Night,26.391666666666666,93.5,5.991666666666667,239.41666666666666,1006.875,0.041666666666666664,95.58333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.383333333333336,31.166666666666668,26.391666666666666,26.025000000000002,1.0,1.0,1.0,1.0
2019-06-21,Afternoon,30.116666666666664,75.33333333333333,7.5,221.33333333333334,1005.2166666666667,0.65,98.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.391666666666666,29.383333333333336,31.166666666666668,30.71666666666667,1.0,1.0,1.0,1.0
2019-06-21,Morning,28.816666666666666,84.0,6.116666666666667,251.5,1007.3000000000001,0.08333333333333333,91.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.116666666666664,26.391666666666666,29.383333333333336,28.183333333333334,1.0,1.0,1.0,1.0
2019-06-21,Night,26.425,93.83333333333333,4.633333333333334,192.66666666666666,1006.1083333333332,0.016666666666666666,98.41666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.816666666666666,30.116666666666664,26.391666666666666,26.391666666666666,1.0,1.0,1.0,1.0
2019-06-22,Afternoon,28.416666666666668,81.83333333333333,12.066666666666668,158.83333333333334,1004.6666666666666,0.7833333333333333,95.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.425,28.816666666666666,30.116666666666664,31.166666666666668,1.0,1.0,1.0,1.0
2019-06-22,Morning,28.2,87.0,7.0,129.33333333333334,1005.4666666666667,0.5333333333333333,96.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.416666666666668,26.425,28.816666666666666,29.383333333333336,1.0,1.0,1.0,1.0
2019-06-22,Night,26.116666666666664,94.75,4.241666666666666,153.5,1005.5749999999999,0.0,74.75,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.2,28.416666666666668,26.425,26.391666666666666,1.0,1.0,1.0,1.0
2019-06-23,Afternoon,29.53333333333333,74.0,11.916666666666666,150.83333333333334,1004.9666666666667,0.05000000000000001,96.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.116666666666664,28.2,28.416666666666668,30.116666666666664,1.0,1.0,1.0,1.0
2019-06-23,Morning,27.150000000000002,85.66666666666667,7.6000000000000005,149.16666666666666,1005.9666666666667,0.0,97.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.53333333333333,26.116666666666664,28.2,28.816666666666666,1.0,1.0,1.0,1.0
2019-06-23,Night,26.3,92.91666666666667,6.216666666666666,177.91666666666666,1006.125,0.025000000000000005,87.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.150000000000002,29.53333333333333,26.116666666666664,26.425,1.0,1.0,1.0,1.0
2019-06-24,Afternoon,29.233333333333334,77.66666666666667,13.233333333333334,188.16666666666666,1007.1999999999999,0.6,95.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.3,27.150000000000002,29.53333333333333,28.416666666666668,1.0,1.0,1.0,1.0
2019-06-24,Morning,28.349999999999998,85.5,8.683333333333334,198.16666666666666,1008.3000000000001,0.05000000000000001,89.66666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.233333333333334,26.3,27.150000000000002,28.2,1.0,1.0,1.0,1.0
2019-06-24,Night,26.316666666666666,92.83333333333333,7.375,182.16666666666666,1007.6833333333334,0.18333333333333335,90.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.349999999999998,29.233333333333334,26.3,26.116666666666664,1.0,1.0,1.0,1.0
2019-06-25,Afternoon,30.900000000000002,68.0,13.316666666666668,218.5,1007.4,0.6666666666666666,47.833333333333336,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.316666666666666,28.349999999999998,29.233333333333334,29.53333333333333,1.0,1.0,1.0,1.0
2019-06-25,Morning,28.5,80.66666666666667,7.1499999999999995,226.16666666666666,1009.6999999999999,0.0,56.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.900000000000002,26.316666666666666,28.349999999999998,27.150000000000002,1.0,1.0,1.0,1.0
2019-06-25,Night,26.183333333333334,93.16666666666667,3.2416666666666667,222.75,1008.8583333333332,0.11666666666666668,61.166666666666664,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.5,30.900000000000002,26.316666666666666,26.3,1.0,1.0,1.0,1.0
2019-06-26,Afternoon,29.849999999999998,79.33333333333333,13.983333333333334,233.83333333333334,1006.3000000000001,0.7833333333333333,92.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.183333333333334,28.5,30.900000000000002,29.233333333333334,1.0,1.0,1.0,1.0
2019-06-26,Morning,28.166666666666668,84.0,12.65,249.66666666666666,1009.25,0.03333333333333333,78.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.849999999999998,26.183333333333334,28.5,28.349999999999998,1.0,1.0,1.0,1.0
2019-06-26,Night,26.2,92.25,8.041666666666666,228.58333333333334,1008.4166666666666,0.15,67.58333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.166666666666668,29.849999999999998,26.183333333333334,26.316666666666666,1.0,1.0,1.0,1.0
2019-06-27,Afternoon,30.03333333333333,73.5,18.599999999999998,250.33333333333334,1005.35,0.13333333333333333,93.83333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.2,28.166666666666668,29.849999999999998,30.900000000000002,1.0,1.0,1.0,1.0
2019-06-27,Morning,27.900000000000002,83.83333333333333,15.166666666666666,253.66666666666666,1008.2333333333332,0.5333333333333333,55.333333333333336,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,30.03333333333333,26.2,28.166666666666668,28.5,1.0,1.0,1.0,1.0
2019-06-27,Night,26.59166666666667,86.91666666666667,11.883333333333333,231.75,1006.7416666666667,0.0,53.833333333333336,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.900000000000002,30.03333333333333,26.2,26.183333333333334,1.0,1.0,1.0,1.0
2019-06-28,Afternoon,28.416666666666668,82.33333333333333,17.316666666666666,239.5,1005.7166666666667,0.44999999999999996,93.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.59166666666667,27.900000000000002,30.03333333333333,29.849999999999998,1.0,1.0,1.0,1.0
2019-06-28,Morning,27.95,83.5,14.1,241.5,1007.5333333333333,0.5833333333333334,68.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,28.416666666666668,26.59166666666667,27.900000000000002,28.166666666666668,1.0,1.0,1.0,1.0
2019-06-28,Night,26.2,90.25,10.066666666666666,230.58333333333334,1006.6583333333333,0.008333333333333333,70.16666666666667,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.95,28.416666666666668,26.59166666666667,26.2,1.0,1.0,1.0,1.0
2019-06-29,Afternoon,29.916666666666668,74.16666666666667,16.2,253.33333333333334,1005.65,0.15,66.0,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,26.2,27.95,28.416666666666668,30.03333333333333,1.0,1.0,1.0,1.0
2019-06-29,Morning,27.5,86.16666666666667,10.1,234.83333333333334,1007.9666666666667,0.18333333333333335,80.5,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,29.916666666666668,26.2,27.95,27.900000000000002,1.0,1.0,1.0,1.0
2019-06-29,Night,26.400000000000002,90.75,8.275,221.83333333333334,1006.8416666666667,0.0,77.33333333333333,28.1,40.5,634.0,39.0,19.1,10.0,1,28.1,28.1,28.1,28.1,27.5,29.916666666666668,26.2,26.59166666666667,1.0,1.0,1.0,1.0
